STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;8504
delete.cypher;TOTAL;8504

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;4839
graphSetting.cypher;TOTAL;4839

constraints.cypher;Partial Temporal Consistency;347
constraints.cypher;Partial Temporal Inconsistency;1023
constraints.cypher;Total Temporal Inconsistency;603
constraints.cypher;C1 - birthDateConflict;138
constraints.cypher;C1-1 - birthDateConflictPolarity;74
constraints.cypher;C2 - deathDateConflict;144
constraints.cypher;C2-1 - deathDateConflictPolarity;40
constraints.cypher;C3 - birthDeathConflict;107
constraints.cypher;C4 - birthPlayerConflict;23
constraints.cypher;C4 - birthPlayerConflict;2464
constraints.cypher;C5 - deathPlayerConflict;2324
constraints.cypher;C6 - playerAgeConflict;2490
constraints.cypher;C7 - playerTooOldConflict;2406
constraints.cypher;C8 - twoTeamsConflict;7496
constraints.cypher;C14 - marriageConflict;100
constraints.cypher;C16 - birthMarriageConflict;31
constraints.cypher;C17 - deathMarriageConflict;30
constraints.cypher;C18 - playerCoachConflict;80
constraints.cypher;C19 - twoCompaniesConflict;12
constraints.cypher;C6 - playerAgeConflict;206
constraints.cypher;TOTAL;20138

stats.cypher;Nb triplets;135
stats.cypher;Nb "o";48
stats.cypher;Nb "s";48
stats.cypher;nb "p";45
stats.cypher;Nb "p" links distribution;79
stats.cypher;Nb conflicts distribution;170
stats.cypher;Nb temporal conflicts;129
stats.cypher;Distribution of linked "o";84
results.cypher;mapping_Neo4j_wikidata;289
results.cypher;inferredNodes;38
results.cypher;tCon_noConflicts;9
results.cypher;tCon_conflicts;169
results.cypher;pCon_noConflicts;414
results.cypher;pCon_conflicts;336
results.cypher;pInc_noConflicts;428
results.cypher;pInc_conflicts;337
results.cypher;tInc_noConflicts;432
results.cypher;tInc_conflicts;340
