STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;71032
delete.cypher;TOTAL;71032

schema.cypher;indices;4
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;TOTAL;28

graphSetting.cypher;dataset loading;826923
graphSetting.cypher;TOTAL;826923

constraints.cypher;C0 - Strict Temporal Consistency;1012334
constraints.cypher;C1 - birthDateConflict;803
constraints.cypher;C2 - deathDateConflict;451
constraints.cypher;C3 - birthDeathConflict;1062
constraints.cypher;C4 - birthPlayerConflict;7229
constraints.cypher;C5 - deathPlayerConflict;881
constraints.cypher;C6 - playerAgeConflict;14032
constraints.cypher;C7 - playerTooOldConflict;17001
constraints.cypher;C8 - twoTeamsConflict;2035488
constraints.cypher;C14 - marriageConflict;1342
constraints.cypher;C16 - birthMarriageConflict;386
constraints.cypher;C17 - deathMarriageConflict;400
constraints.cypher;C18 - playerCoachConflict;634
constraints.cypher;C19 - twoCompaniesConflict;4722
constraints.cypher;TOTAL;3096765

stats.cypher;Nb triplets;1433
stats.cypher;Nb "o";583
stats.cypher;Nb "s";562
stats.cypher;nb "p";552
stats.cypher;Nb "p" links distribution;889
stats.cypher;Nb conflicts distribution;77127
stats.cypher;Nb temporal conflicts;75932
stats.cypher;Distribution of linked "o";981
results.cypher;mapping_Neo4j_wikidata;3047
results.cypher;noConflicts;21
results.cypher;conflicts;87157
