STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;28084
delete.cypher;TOTAL;28084

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;30057
graphSetting.cypher;TOTAL;30057

constraints.cypher;C0 - Strict Temporal Consistency;100493
constraints.cypher;C1 - birthDateConflict;216
constraints.cypher;C2 - deathDateConflict;143
constraints.cypher;C3 - birthDeathConflict;329
constraints.cypher;C4 - birthPlayerConflict;775
constraints.cypher;C5 - deathPlayerConflict;202
constraints.cypher;C6 - playerAgeConflict;1293
constraints.cypher;C7 - playerTooOldConflict;1412
constraints.cypher;C8 - twoTeamsConflict;169183
constraints.cypher;C14 - marriageConflict;1009
constraints.cypher;C16 - birthMarriageConflict;86
constraints.cypher;C17 - deathMarriageConflict;82
constraints.cypher;C18 - playerCoachConflict;158
constraints.cypher;C19 - twoCompaniesConflict;106
constraints.cypher;TOTAL;275487

stats.cypher;Nb triplets;445
stats.cypher;Nb "o";169
stats.cypher;Nb "s";166
stats.cypher;nb "p";164
stats.cypher;Nb "p" links distribution;246
stats.cypher;Nb conflicts distribution;7900
stats.cypher;Nb temporal conflicts;6538
stats.cypher;Distribution of linked "o";234
results.cypher;mapping_Neo4j_wikidata;841
results.cypher;noConflicts;4
results.cypher;conflicts;8368
