STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;18814
delete.cypher;TOTAL;18814

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;8120
graphSetting.cypher;TOTAL;8120

constraints.cypher;Partial Temporal Consistency;689461
constraints.cypher;Partial Temporal Inconsistency;4108
constraints.cypher;Total Temporal Inconsistency;1281
constraints.cypher;C1 - birthDateConflict;500
constraints.cypher;C1-1 - birthDateConflictPolarity;192
constraints.cypher;C2 - deathDateConflict;201
constraints.cypher;C2-1 - deathDateConflictPolarity;120
constraints.cypher;C3 - birthDeathConflict;270
constraints.cypher;C4 - birthPlayerConflict;23
constraints.cypher;C4 - birthPlayerConflict;477
constraints.cypher;C5 - deathPlayerConflict;140
constraints.cypher;C6 - playerAgeConflict;713
constraints.cypher;C7 - playerTooOldConflict;785
constraints.cypher;C8 - twoTeamsConflict;66553
constraints.cypher;C14 - marriageConflict;216
constraints.cypher;C16 - birthMarriageConflict;72
constraints.cypher;C17 - deathMarriageConflict;45
constraints.cypher;C18 - playerCoachConflict;101
constraints.cypher;C19 - twoCompaniesConflict;43
constraints.cypher;C6 - playerAgeConflict;415
constraints.cypher;TOTAL;765716

stats.cypher;Nb triplets;262
stats.cypher;Nb "o";103
stats.cypher;Nb "s";102
stats.cypher;nb "p";97
stats.cypher;Nb "p" links distribution;165
stats.cypher;Nb conflicts distribution;2763
stats.cypher;Nb temporal conflicts;2023
stats.cypher;Distribution of linked "o";151
results.cypher;mapping_Neo4j_wikidata;554
results.cypher;inferredNodes;82
results.cypher;tCon_noConflicts;2
results.cypher;tCon_conflicts;2762
results.cypher;pCon_noConflicts;6748
results.cypher;pCon_conflicts;6243
results.cypher;pInc_noConflicts;6955
results.cypher;pInc_conflicts;6397
results.cypher;tInc_noConflicts;7029
results.cypher;tInc_conflicts;6666
