
;NB_triplets
Nb triplets;6103

;NB_o
Nb "o";1740

;NB_s
Nb "s";830

;NB_p
nb "p";6

;ID;NAME;NB
Nb "p" links distribution;"P54";NULL;4156
Nb "p" links distribution;"P569";NULL;992
Nb "p" links distribution;"P570";NULL;572
Nb "p" links distribution;"P26";NULL;303
Nb "p" links distribution;"P108";NULL;68
Nb "p" links distribution;"P286";NULL;12

;TYPE;CONFLICT_CODE;NB
Nb conflicts distribution;"C8";NULL;187087
Nb conflicts distribution;"C0";NULL;190832
Nb conflicts distribution;"C6";NULL;1661
Nb conflicts distribution;"C1";NULL;24
Nb conflicts distribution;"C14";NULL;3099
Nb conflicts distribution;"C2";NULL;28
Nb conflicts distribution;"C3";NULL;78
Nb conflicts distribution;"C19";NULL;624
Nb conflicts distribution;"C16";NULL;31
Nb conflicts distribution;"C17";NULL;5
Nb conflicts distribution;"C7";NULL;1451
Nb conflicts distribution;"C4";NULL;862

;NB_pCon;NB_pConpInc;NB_pInc;NB_tInc;NB_total
Nb temporal conflicts;0;0;0;0;0

;o_ID;NB
Distribution of linked "o";"Q47774";236
Distribution of linked "o";"Q1277549";200
Distribution of linked "o";"Q1450557";118
Distribution of linked "o";"Q1344163";103
Distribution of linked "o";"Q9617";76
Distribution of linked "o";"Q5794";67
Distribution of linked "o";"Q132885";67
Distribution of linked "o";"Q1450568";66
Distribution of linked "o";"Q2701714";63
Distribution of linked "o";"Q1130849";63
Distribution of linked "o";"Q3590033";57
Distribution of linked "o";"Q2714";47
Distribution of linked "o";"Q495299";46
Distribution of linked "o";"Q3590024";44
Distribution of linked "o";"Q270995";44
Distribution of linked "o";"Q18716";43
Distribution of linked "o";"Q204204";42
Distribution of linked "o";"Q2347256";41
Distribution of linked "o";"Q19477";39
Distribution of linked "o";"Q704";39
Distribution of linked "o";"Q18739";37
Distribution of linked "o";"Q7156";36
Distribution of linked "o";"Q9616";34
Distribution of linked "o";"Q631";31
Distribution of linked "o";"Q6601875";31
Distribution of linked "o";"Q1775265";30
Distribution of linked "o";"Q2739";30
Distribution of linked "o";"Q918209";28
Distribution of linked "o";"Q15789";28
Distribution of linked "o";"Q19509";26
Distribution of linked "o";"Q16845355";26
Distribution of linked "o";"Q172476";25
Distribution of linked "o";"Q1422";25
