STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;59668
delete.cypher;TOTAL;59668

schema.cypher;indices;2
schema.cypher;indices;36
schema.cypher;indices;6
schema.cypher;indices;6
schema.cypher;indices;6
schema.cypher;indices;6
schema.cypher;indices;3
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;TOTAL;69

graphSetting.cypher;dataset loading;27131
graphSetting.cypher;TOTAL;27131

constraints.cypher;C0 - Strict Temporal Consistency;209042
constraints.cypher;C1 - birthDateConflict;267
constraints.cypher;C2 - deathDateConflict;190
constraints.cypher;C3 - birthDeathConflict;428
constraints.cypher;C4 - birthPlayerConflict;1300
constraints.cypher;C5 - deathPlayerConflict;192
constraints.cypher;C6 - playerAgeConflict;2231
constraints.cypher;C7 - playerTooOldConflict;2594
constraints.cypher;C8 - twoTeamsConflict;365679
constraints.cypher;C14 - marriageConflict;1074
constraints.cypher;C16 - birthMarriageConflict;115
constraints.cypher;C17 - deathMarriageConflict;91
constraints.cypher;C18 - playerCoachConflict;131
constraints.cypher;C19 - twoCompaniesConflict;154
constraints.cypher;TOTAL;583488

stats.cypher;Nb triplets;407
stats.cypher;Nb "o";158
stats.cypher;Nb "s";151
stats.cypher;nb "p";163
stats.cypher;Nb "p" links distribution;234
stats.cypher;Nb conflicts distribution;14556
stats.cypher;Nb temporal conflicts;11827
stats.cypher;Distribution of linked "o";231
results.cypher;mapping_Neo4j_wikidata;866
results.cypher;noConflicts;7
results.cypher;conflicts;14920
