STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;47740
delete.cypher;TOTAL;47740

schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;12

graphSetting.cypher;dataset loading;48036
graphSetting.cypher;TOTAL;48036

constraints.cypher;C0 - Strict Temporal Consistency;140198
constraints.cypher;C1 - birthDateConflict;285
constraints.cypher;C2 - deathDateConflict;196
constraints.cypher;C3 - birthDeathConflict;432
constraints.cypher;C4 - birthPlayerConflict;1104
constraints.cypher;C5 - deathPlayerConflict;293
constraints.cypher;C6 - playerAgeConflict;1707
constraints.cypher;C7 - playerTooOldConflict;1840
constraints.cypher;C8 - twoTeamsConflict;206441
constraints.cypher;C14 - marriageConflict;857
constraints.cypher;C16 - birthMarriageConflict;122
constraints.cypher;C17 - deathMarriageConflict;139
constraints.cypher;C18 - playerCoachConflict;234
constraints.cypher;C19 - twoCompaniesConflict;177
constraints.cypher;TOTAL;354025

stats.cypher;Nb triplets;605
stats.cypher;Nb "o";256
stats.cypher;Nb "s";254
stats.cypher;nb "p";279
stats.cypher;Nb "p" links distribution;366
stats.cypher;Nb conflicts distribution;9807
stats.cypher;Nb temporal conflicts;6932
stats.cypher;Distribution of linked "o";352
results.cypher;mapping_Neo4j_wikidata;1225
results.cypher;noConflicts;4
results.cypher;conflicts;10387
