STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;20373
delete.cypher;TOTAL;20373

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;11

graphSetting.cypher;dataset loading;14188
graphSetting.cypher;TOTAL;14188

constraints.cypher;Partial Temporal Consistency;2064149
constraints.cypher;Partial Temporal Inconsistency;7408
constraints.cypher;Total Temporal Inconsistency;2418
constraints.cypher;C1 - birthDateConflict;656
constraints.cypher;C1-1 - birthDateConflictPolarity;251
constraints.cypher;C2 - deathDateConflict;262
constraints.cypher;C2-1 - deathDateConflictPolarity;153
constraints.cypher;C3 - birthDeathConflict;342
constraints.cypher;C4 - birthPlayerConflict;23
constraints.cypher;C4 - birthPlayerConflict;814
constraints.cypher;C5 - deathPlayerConflict;246
constraints.cypher;C6 - playerAgeConflict;1186
constraints.cypher;C7 - playerTooOldConflict;1323
constraints.cypher;C8 - twoTeamsConflict;141860
constraints.cypher;C14 - marriageConflict;292
constraints.cypher;C16 - birthMarriageConflict;187
constraints.cypher;C17 - deathMarriageConflict;79
constraints.cypher;C18 - playerCoachConflict;227
constraints.cypher;C19 - twoCompaniesConflict;84
constraints.cypher;C6 - playerAgeConflict;786
constraints.cypher;TOTAL;2222746

stats.cypher;Nb triplets;440
stats.cypher;Nb "o";184
stats.cypher;Nb "s";181
stats.cypher;nb "p";176
stats.cypher;Nb "p" links distribution;274
stats.cypher;Nb conflicts distribution;4740
stats.cypher;Nb temporal conflicts;3462
stats.cypher;Distribution of linked "o";250
results.cypher;mapping_Neo4j_wikidata;974
results.cypher;inferredNodes;153
results.cypher;tCon_noConflicts;10
results.cypher;tCon_conflicts;4711
results.cypher;pCon_noConflicts;11563
results.cypher;pCon_conflicts;10716
results.cypher;pInc_noConflicts;11976
results.cypher;pInc_conflicts;11225
results.cypher;tInc_noConflicts;12186
results.cypher;tInc_conflicts;11204
