STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;43861
delete.cypher;TOTAL;43861

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;27142
graphSetting.cypher;TOTAL;27142

constraints.cypher;C0 - Strict Temporal Consistency;40868
constraints.cypher;C1 - birthDateConflict;148
constraints.cypher;C2 - deathDateConflict;87
constraints.cypher;C3 - birthDeathConflict;182
constraints.cypher;C4 - birthPlayerConflict;353
constraints.cypher;C5 - deathPlayerConflict;232
constraints.cypher;C6 - playerAgeConflict;462
constraints.cypher;C7 - playerTooOldConflict;453
constraints.cypher;C8 - twoTeamsConflict;49887
constraints.cypher;C14 - marriageConflict;278
constraints.cypher;C16 - birthMarriageConflict;83
constraints.cypher;C17 - deathMarriageConflict;49
constraints.cypher;C18 - playerCoachConflict;160
constraints.cypher;C19 - twoCompaniesConflict;97
constraints.cypher;TOTAL;93339

stats.cypher;Nb triplets;480
stats.cypher;Nb "o";149
stats.cypher;Nb "s";147
stats.cypher;nb "p";152
stats.cypher;Nb "p" links distribution;206
stats.cypher;Nb conflicts distribution;2971
stats.cypher;Nb temporal conflicts;2506
stats.cypher;Distribution of linked "o";200
results.cypher;mapping_Neo4j_wikidata;718
results.cypher;noConflicts;12
results.cypher;conflicts;3294
