
;NB_triplets
Nb triplets;430918

;NB_o
Nb "o";54820

;NB_s
Nb "s";49633

;NB_p
nb "p";6

;ID;NAME;NB
Nb "p" links distribution;"P54";NULL;287783
Nb "p" links distribution;"P569";NULL;88859
Nb "p" links distribution;"P570";NULL;47811
Nb "p" links distribution;"P26";NULL;5140
Nb "p" links distribution;"P108";NULL;1009
Nb "p" links distribution;"P286";NULL;316

;TYPE;CONFLICT_CODE;NB
Nb conflicts distribution;"C16";NULL;2523
Nb conflicts distribution;"C1";NULL;3311
Nb conflicts distribution;"C0";NULL;14813824
Nb conflicts distribution;"C3";NULL;8427
Nb conflicts distribution;"C2";NULL;2736
Nb conflicts distribution;"C14";NULL;17527
Nb conflicts distribution;"C17";NULL;621
Nb conflicts distribution;"C19";NULL;4254
Nb conflicts distribution;"C8";NULL;14786076
Nb conflicts distribution;"C7";NULL;214304
Nb conflicts distribution;"C6";NULL;187486
Nb conflicts distribution;"C4";NULL;107107
Nb conflicts distribution;"C5";NULL;1565

;NB_pCon;NB_pConpInc;NB_pInc;NB_tInc;NB_total
Nb temporal conflicts;0;0;0;0;0

;o_ID;NB
Distribution of linked "o";"Q83459";1335
Distribution of linked "o";"Q314851";1229
Distribution of linked "o";"Q1129595";1165
Distribution of linked "o";"Q47762";1142
Distribution of linked "o";"Q204238";1127
Distribution of linked "o";"Q676899";1078
Distribution of linked "o";"Q42267";1039
Distribution of linked "o";"Q922698";1002
Distribution of linked "o";"Q316497";1000
Distribution of linked "o";"Q2016992";924
Distribution of linked "o";"Q43310";898
Distribution of linked "o";"Q324854";856
Distribution of linked "o";"Q1277549";850
Distribution of linked "o";"Q47774";835
Distribution of linked "o";"Q163534";829
Distribution of linked "o";"Q79800";802
Distribution of linked "o";"Q1543";744
Distribution of linked "o";"Q3873548";731
Distribution of linked "o";"Q8701";722
Distribution of linked "o";"Q80964";671
Distribution of linked "o";"Q631";664
Distribution of linked "o";"Q2356290";663
Distribution of linked "o";"Q1624749";644
Distribution of linked "o";"Q499616";637
Distribution of linked "o";"Q2713491";636
Distribution of linked "o";"Q168397";612
Distribution of linked "o";"Q2074";609
Distribution of linked "o";"Q2739";596
Distribution of linked "o";"Q5014111";589
Distribution of linked "o";"Q7156";585
Distribution of linked "o";"Q2308235";582
Distribution of linked "o";"Q5794";574
Distribution of linked "o";"Q132885";572
Distribution of linked "o";"Q160826";570
Distribution of linked "o";"Q543842";569
Distribution of linked "o";"Q9617";561
Distribution of linked "o";"Q47050";558
Distribution of linked "o";"Q34044";544
Distribution of linked "o";"Q2768";537
Distribution of linked "o";"Q134916";525
Distribution of linked "o";"20000101";523
Distribution of linked "o";"Q80987";519
Distribution of linked "o";"Q495299";517
Distribution of linked "o";"Q3873513";517
Distribution of linked "o";"Q4512";517
Distribution of linked "o";"Q319699";513
Distribution of linked "o";"Q1422";503
Distribution of linked "o";"Q2693";503
Distribution of linked "o";"Q80955";503
Distribution of linked "o";"Q188277";491
Distribution of linked "o";"Q9616";489
Distribution of linked "o";"Q3589784";485
Distribution of linked "o";"Q1464421";484
Distribution of linked "o";"Q18708";483
Distribution of linked "o";"Q483020";482
Distribution of linked "o";"Q2310295";480
Distribution of linked "o";"Q19597";480
Distribution of linked "o";"Q678582";477
Distribution of linked "o";"Q80845";476
Distribution of linked "o";"Q1630430";475
Distribution of linked "o";"Q483868";474
Distribution of linked "o";"Q483856";473
Distribution of linked "o";"Q8780";472
Distribution of linked "o";"Q8466";468
Distribution of linked "o";"Q170561";468
Distribution of linked "o";"Q102720";462
Distribution of linked "o";"Q270995";459
Distribution of linked "o";"Q2331381";458
Distribution of linked "o";"Q2358861";456
Distribution of linked "o";"Q131499";455
Distribution of linked "o";"Q131785";452
Distribution of linked "o";"Q164134";449
Distribution of linked "o";"Q18656";447
Distribution of linked "o";"Q1811026";447
Distribution of linked "o";"Q2637337";444
Distribution of linked "o";"Q267245";442
Distribution of linked "o";"Q726080";439
Distribution of linked "o";"Q1130849";432
Distribution of linked "o";"Q17479";432
Distribution of linked "o";"Q173009";430
Distribution of linked "o";"Q18716";429
Distribution of linked "o";"Q6601875";429
Distribution of linked "o";"Q18739";428
Distribution of linked "o";"Q3873525";427
Distribution of linked "o";"Q2701714";426
Distribution of linked "o";"Q1893";425
Distribution of linked "o";"Q2798";424
Distribution of linked "o";"Q18747";424
Distribution of linked "o";"Q1110944";424
Distribution of linked "o";"Q506832";424
Distribution of linked "o";"Q134479";421
Distribution of linked "o";"Q181930";414
Distribution of linked "o";"Q303033";412
Distribution of linked "o";"Q18723";411
Distribution of linked "o";"Q1270152";407
Distribution of linked "o";"Q166776";404
Distribution of linked "o";"Q163547";404
Distribution of linked "o";"Q2609";402
Distribution of linked "o";"Q1202759";400
Distribution of linked "o";"Q18741";400
Distribution of linked "o";"Q1450557";398
Distribution of linked "o";"Q166196";395
Distribution of linked "o";"Q33748";393
Distribution of linked "o";"Q2752922";391
Distribution of linked "o";"Q35933";391
Distribution of linked "o";"Q201360";390
Distribution of linked "o";"Q38568";388
Distribution of linked "o";"Q189671";388
Distribution of linked "o";"Q994811";388
Distribution of linked "o";"Q104761";387
Distribution of linked "o";"Q1344163";382
Distribution of linked "o";"Q822990";382
Distribution of linked "o";"Q193481";381
Distribution of linked "o";"Q268208";379
Distribution of linked "o";"Q488454";378
Distribution of linked "o";"Q18744";377
Distribution of linked "o";"Q32494";375
Distribution of linked "o";"Q104770";375
Distribution of linked "o";"Q164089";375
Distribution of linked "o";"Q19580";372
Distribution of linked "o";"Q2255267";372
Distribution of linked "o";"Q105254";370
Distribution of linked "o";"Q29112";367
Distribution of linked "o";"Q10329";365
Distribution of linked "o";"Q15799";365
Distribution of linked "o";"Q8682";363
Distribution of linked "o";"Q194393";362
Distribution of linked "o";"Q2331232";360
Distribution of linked "o";"Q8835";358
Distribution of linked "o";"Q815515";358
Distribution of linked "o";"Q492826";357
Distribution of linked "o";"Q18711";354
Distribution of linked "o";"Q2052";354
Distribution of linked "o";"Q18732";354
Distribution of linked "o";"Q2819143";352
Distribution of linked "o";"Q1049171";352
Distribution of linked "o";"Q38245";350
Distribution of linked "o";"Q3873503";348
Distribution of linked "o";"Q1457";348
Distribution of linked "o";"Q19490";347
Distribution of linked "o";"Q15786";342
Distribution of linked "o";"Q19604";337
Distribution of linked "o";"Q19462";336
Distribution of linked "o";"Q514714";334
Distribution of linked "o";"Q19467";331
Distribution of linked "o";"Q187528";330
Distribution of linked "o";"Q3873527";329
Distribution of linked "o";"Q221695";329
Distribution of linked "o";"Q1128631";328
Distribution of linked "o";"Q1812121";327
Distribution of linked "o";"Q165141";327
Distribution of linked "o";"Q1772776";324
Distribution of linked "o";"Q12297";323
Distribution of linked "o";"Q4122219";322
Distribution of linked "o";"Q2266580";322
Distribution of linked "o";"Q3873550";322
Distribution of linked "o";"Q219120";321
Distribution of linked "o";"Q8760";321
Distribution of linked "o";"Q495929";320
Distribution of linked "o";"Q19446";319
Distribution of linked "o";"Q15789";314
Distribution of linked "o";"Q172020";309
Distribution of linked "o";"Q321061";309
Distribution of linked "o";"Q182740";308
Distribution of linked "o";"Q152424";308
Distribution of linked "o";"Q302977";307
Distribution of linked "o";"Q131603";307
Distribution of linked "o";"Q184387";304
Distribution of linked "o";"Q2714";302
Distribution of linked "o";"Q170566";302
Distribution of linked "o";"Q4201740";302
Distribution of linked "o";"Q1450568";301
Distribution of linked "o";"Q1672798";299
Distribution of linked "o";"Q749113";299
Distribution of linked "o";"Q6630";298
Distribution of linked "o";"Q844238";298
Distribution of linked "o";"Q10300";295
Distribution of linked "o";"Q10319";294
Distribution of linked "o";"Q852033";293
Distribution of linked "o";"Q18721";292
Distribution of linked "o";"Q18736";291
Distribution of linked "o";"Q289112";291
Distribution of linked "o";"Q172476";289
Distribution of linked "o";"Q2442864";289
Distribution of linked "o";"Q1886";286
Distribution of linked "o";"Q478317";286
Distribution of linked "o";"Q7855039";284
Distribution of linked "o";"Q185163";282
Distribution of linked "o";"Q219098";282
Distribution of linked "o";"Q105853";282
Distribution of linked "o";"Q189275";282
Distribution of linked "o";"Q19453";280
Distribution of linked "o";"Q19628";280
Distribution of linked "o";"Q2175909";279
Distribution of linked "o";"Q176371";278
Distribution of linked "o";"Q19449";277
Distribution of linked "o";"Q8408";277
Distribution of linked "o";"Q482406";277
Distribution of linked "o";"Q2641";276
Distribution of linked "o";"Q298217";276
Distribution of linked "o";"Q6651";275
Distribution of linked "o";"Q1133475";275
Distribution of linked "o";"Q899189";274
Distribution of linked "o";"Q198032";274
Distribution of linked "o";"Q128446";272
Distribution of linked "o";"Q131209";271
Distribution of linked "o";"Q81888";270
Distribution of linked "o";"Q175309";270
Distribution of linked "o";"Q170703";269
Distribution of linked "o";"Q19500";267
Distribution of linked "o";"Q107818";264
Distribution of linked "o";"Q212564";264
Distribution of linked "o";"Q1049176";262
Distribution of linked "o";"Q845859";262
Distribution of linked "o";"Q335195";262
Distribution of linked "o";"Q10333";261
Distribution of linked "o";"Q327238";261
Distribution of linked "o";"Q153539";260
Distribution of linked "o";"Q174512";260
Distribution of linked "o";"Q51976";260
Distribution of linked "o";"Q10467";259
Distribution of linked "o";"Q19593";259
Distribution of linked "o";"Q19451";258
Distribution of linked "o";"Q190978";258
Distribution of linked "o";"Q914086";258
Distribution of linked "o";"Q129673";258
Distribution of linked "o";"Q19481";257
Distribution of linked "o";"Q2272209";257
Distribution of linked "o";"Q106394";254
Distribution of linked "o";"Q698702";254
Distribution of linked "o";"Q620499";254
Distribution of linked "o";"Q1812607";254
Distribution of linked "o";"Q704";253
Distribution of linked "o";"Q1202757";253
Distribution of linked "o";"Q154293";253
Distribution of linked "o";"Q274465";251
Distribution of linked "o";"Q188363";250
Distribution of linked "o";"Q604589";250
Distribution of linked "o";"Q575370";250
Distribution of linked "o";"Q11938";249
Distribution of linked "o";"Q180845";248
Distribution of linked "o";"Q1120838";248
Distribution of linked "o";"Q181190";247
Distribution of linked "o";"Q16344";246
Distribution of linked "o";"Q289707";246
Distribution of linked "o";"Q388487";246
Distribution of linked "o";"Q19477";245
Distribution of linked "o";"Q641373";243
Distribution of linked "o";"Q172025";243
Distribution of linked "o";"Q80958";242
Distribution of linked "o";"Q17228";241
Distribution of linked "o";"Q847587";241
Distribution of linked "o";"Q6767";241
Distribution of linked "o";"Q6641";240
Distribution of linked "o";"Q19470";240
Distribution of linked "o";"Q50602";239
Distribution of linked "o";"Q19444";239
Distribution of linked "o";"Q4140019";239
Distribution of linked "o";"Q7855167";238
Distribution of linked "o";"Q196107";238
Distribution of linked "o";"Q8857";238
Distribution of linked "o";"Q3873546";237
Distribution of linked "o";"Q642408";235
Distribution of linked "o";"Q19568";234
Distribution of linked "o";"Q101859";234
Distribution of linked "o";"Q18729";233
Distribution of linked "o";"Q2446294";233
Distribution of linked "o";"Q153535";232
Distribution of linked "o";"Q18750";232
Distribution of linked "o";"Q41420";232
Distribution of linked "o";"Q158121";232
Distribution of linked "o";"Q3590479";228
Distribution of linked "o";"Q8723";228
Distribution of linked "o";"Q190561";228
Distribution of linked "o";"Q2037";228
Distribution of linked "o";"Q332605";228
Distribution of linked "o";"Q105844";227
Distribution of linked "o";"Q1270133";227
Distribution of linked "o";"Q17497";226
Distribution of linked "o";"Q17354166";226
Distribution of linked "o";"Q2018";226
Distribution of linked "o";"Q136433";226
Distribution of linked "o";"Q188568";224
Distribution of linked "o";"Q482540";224
Distribution of linked "o";"Q1676641";224
Distribution of linked "o";"Q134241";223
Distribution of linked "o";"Q204237";222
Distribution of linked "o";"Q5187078";221
Distribution of linked "o";"Q3873511";220
Distribution of linked "o";"Q223262";220
Distribution of linked "o";"Q1052219";220
Distribution of linked "o";"Q290940";219
Distribution of linked "o";"Q3589775";218
Distribution of linked "o";"Q482449";218
Distribution of linked "o";"Q541744";218
Distribution of linked "o";"Q816779";217
Distribution of linked "o";"Q172567";216
Distribution of linked "o";"Q219926";216
Distribution of linked "o";"Q157464";214
Distribution of linked "o";"Q3873524";214
Distribution of linked "o";"Q1187790";213
Distribution of linked "o";"Q180305";213
