
;NB_triplets
Nb triplets;244891

;NB_o
Nb "o";48760

;NB_s
Nb "s";41260

;NB_p
nb "p";6

;ID;NAME;NB
Nb "p" links distribution;"P54";NULL;152182
Nb "p" links distribution;"P569";NULL;56331
Nb "p" links distribution;"P570";NULL;31811
Nb "p" links distribution;"P26";NULL;3536
Nb "p" links distribution;"P108";NULL;806
Nb "p" links distribution;"P286";NULL;225

;TYPE;CONFLICT_CODE;NB
Nb conflicts distribution;"C16";NULL;984
Nb conflicts distribution;"C1";NULL;1908
Nb conflicts distribution;"C0";NULL;3932964
Nb conflicts distribution;"C3";NULL;3677
Nb conflicts distribution;"C2";NULL;1737
Nb conflicts distribution;"C14";NULL;13936
Nb conflicts distribution;"C17";NULL;453
Nb conflicts distribution;"C19";NULL;3284
Nb conflicts distribution;"C8";NULL;3913142
Nb conflicts distribution;"C7";NULL;41803
Nb conflicts distribution;"C6";NULL;39588
Nb conflicts distribution;"C4";NULL;21262
Nb conflicts distribution;"C5";NULL;150

;NB_pCon;NB_pConpInc;NB_pInc;NB_tInc;NB_total
Nb temporal conflicts;0;0;0;0;0

;o_ID;NB
Distribution of linked "o";"Q314851";823
Distribution of linked "o";"Q83459";686
Distribution of linked "o";"Q47762";647
Distribution of linked "o";"Q316497";647
Distribution of linked "o";"Q2016992";642
Distribution of linked "o";"Q204238";642
Distribution of linked "o";"Q1277549";630
Distribution of linked "o";"Q1129595";602
Distribution of linked "o";"Q324854";585
Distribution of linked "o";"Q676899";581
Distribution of linked "o";"Q43310";578
Distribution of linked "o";"Q47774";563
Distribution of linked "o";"Q42267";562
Distribution of linked "o";"Q922698";549
Distribution of linked "o";"Q4512";444
Distribution of linked "o";"Q1543";439
Distribution of linked "o";"Q79800";429
Distribution of linked "o";"Q3873548";415
Distribution of linked "o";"Q8701";396
Distribution of linked "o";"Q631";389
Distribution of linked "o";"Q80964";364
Distribution of linked "o";"Q9617";361
Distribution of linked "o";"Q132885";358
Distribution of linked "o";"Q499616";358
Distribution of linked "o";"Q319699";353
Distribution of linked "o";"Q2713491";353
Distribution of linked "o";"Q5794";351
Distribution of linked "o";"Q2356290";344
Distribution of linked "o";"Q2739";337
Distribution of linked "o";"Q7156";325
Distribution of linked "o";"Q495299";322
Distribution of linked "o";"Q168397";321
Distribution of linked "o";"Q2074";320
Distribution of linked "o";"Q163534";320
Distribution of linked "o";"20000101";316
Distribution of linked "o";"Q2768";315
Distribution of linked "o";"Q2308235";313
Distribution of linked "o";"Q543842";303
Distribution of linked "o";"Q47050";301
Distribution of linked "o";"Q1624749";299
Distribution of linked "o";"Q483020";295
Distribution of linked "o";"Q3873513";295
Distribution of linked "o";"Q181930";293
Distribution of linked "o";"Q9616";289
Distribution of linked "o";"Q5014111";286
Distribution of linked "o";"Q1450557";285
Distribution of linked "o";"Q3589784";282
Distribution of linked "o";"Q34044";282
Distribution of linked "o";"Q1422";281
Distribution of linked "o";"Q267245";281
Distribution of linked "o";"Q1630430";280
Distribution of linked "o";"Q1811026";278
Distribution of linked "o";"Q102720";278
Distribution of linked "o";"Q2693";278
Distribution of linked "o";"Q18739";276
Distribution of linked "o";"Q1202759";274
Distribution of linked "o";"Q18708";274
Distribution of linked "o";"Q160826";274
Distribution of linked "o";"Q1344163";272
Distribution of linked "o";"Q104761";272
Distribution of linked "o";"Q1130849";269
Distribution of linked "o";"Q678582";269
Distribution of linked "o";"Q18716";262
Distribution of linked "o";"Q131499";262
Distribution of linked "o";"Q19597";262
Distribution of linked "o";"Q822990";262
Distribution of linked "o";"Q80987";262
Distribution of linked "o";"Q2358861";257
Distribution of linked "o";"Q514714";255
Distribution of linked "o";"Q105254";255
Distribution of linked "o";"Q6601875";254
Distribution of linked "o";"Q18741";251
Distribution of linked "o";"Q8466";251
Distribution of linked "o";"Q18656";248
Distribution of linked "o";"Q2701714";247
Distribution of linked "o";"Q1464421";247
Distribution of linked "o";"Q2331381";247
Distribution of linked "o";"Q189671";247
Distribution of linked "o";"Q3873525";247
Distribution of linked "o";"Q2798";246
Distribution of linked "o";"Q134916";246
Distribution of linked "o";"Q270995";244
Distribution of linked "o";"Q2310295";244
Distribution of linked "o";"Q18747";240
Distribution of linked "o";"Q188277";240
Distribution of linked "o";"Q33748";238
Distribution of linked "o";"Q80955";237
Distribution of linked "o";"Q483868";236
Distribution of linked "o";"Q2637337";236
Distribution of linked "o";"Q134479";236
Distribution of linked "o";"Q2609";235
Distribution of linked "o";"Q1110944";233
Distribution of linked "o";"Q80845";232
Distribution of linked "o";"Q2752922";232
Distribution of linked "o";"Q506832";228
Distribution of linked "o";"Q18723";223
Distribution of linked "o";"Q193481";223
Distribution of linked "o";"Q170561";223
Distribution of linked "o";"Q104770";221
Distribution of linked "o";"Q166196";218
Distribution of linked "o";"Q35933";218
Distribution of linked "o";"Q2052";216
Distribution of linked "o";"Q483856";215
Distribution of linked "o";"Q8780";215
Distribution of linked "o";"Q173009";215
Distribution of linked "o";"Q8682";214
Distribution of linked "o";"Q303033";214
Distribution of linked "o";"Q1450568";212
Distribution of linked "o";"Q18744";212
Distribution of linked "o";"Q2819143";212
Distribution of linked "o";"Q152424";211
Distribution of linked "o";"Q163547";209
Distribution of linked "o";"Q15789";208
Distribution of linked "o";"Q2714";208
Distribution of linked "o";"Q201360";208
Distribution of linked "o";"Q726080";208
Distribution of linked "o";"Q488454";207
Distribution of linked "o";"Q1893";206
Distribution of linked "o";"Q2331232";205
Distribution of linked "o";"Q17479";205
Distribution of linked "o";"Q1772776";202
Distribution of linked "o";"Q164134";202
Distribution of linked "o";"Q19604";201
Distribution of linked "o";"Q131785";201
Distribution of linked "o";"Q899189";200
Distribution of linked "o";"Q1270152";199
Distribution of linked "o";"Q194393";197
Distribution of linked "o";"Q1128631";197
Distribution of linked "o";"Q1049171";197
Distribution of linked "o";"Q38245";195
Distribution of linked "o";"Q15799";193
Distribution of linked "o";"Q3873550";192
Distribution of linked "o";"Q268208";192
Distribution of linked "o";"Q19580";191
Distribution of linked "o";"Q32494";190
Distribution of linked "o";"Q38568";189
Distribution of linked "o";"Q19462";189
Distribution of linked "o";"Q19490";189
Distribution of linked "o";"Q1812121";188
Distribution of linked "o";"Q18711";185
Distribution of linked "o";"Q51976";185
Distribution of linked "o";"Q29112";184
Distribution of linked "o";"Q166776";183
Distribution of linked "o";"Q172476";181
Distribution of linked "o";"Q3873503";181
Distribution of linked "o";"Q164089";181
Distribution of linked "o";"Q19467";180
Distribution of linked "o";"Q113136";179
Distribution of linked "o";"Q8760";179
Distribution of linked "o";"Q10329";178
Distribution of linked "o";"Q2641";177
Distribution of linked "o";"Q187528";176
Distribution of linked "o";"Q105853";174
Distribution of linked "o";"Q221695";174
Distribution of linked "o";"Q15786";173
Distribution of linked "o";"Q106394";172
Distribution of linked "o";"Q302977";172
Distribution of linked "o";"Q815515";172
Distribution of linked "o";"Q8835";171
Distribution of linked "o";"Q2266580";171
Distribution of linked "o";"Q182740";170
Distribution of linked "o";"Q495929";170
Distribution of linked "o";"Q1202757";170
