STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;43800
delete.cypher;TOTAL;43800

schema.cypher;indices;4
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;indices;3
schema.cypher;TOTAL;28

graphSetting.cypher;dataset loading;84450
graphSetting.cypher;TOTAL;84450

constraints.cypher;C0 - Strict Temporal Consistency;584770
constraints.cypher;C1 - birthDateConflict;735
constraints.cypher;C2 - deathDateConflict;332
constraints.cypher;C3 - birthDeathConflict;843
constraints.cypher;C4 - birthPlayerConflict;3669
constraints.cypher;C5 - deathPlayerConflict;476
constraints.cypher;C6 - playerAgeConflict;7068
constraints.cypher;C7 - playerTooOldConflict;8279
constraints.cypher;C8 - twoTeamsConflict;1093380
constraints.cypher;C14 - marriageConflict;3246
constraints.cypher;C16 - birthMarriageConflict;262
constraints.cypher;C17 - deathMarriageConflict;116
constraints.cypher;C18 - playerCoachConflict;377
constraints.cypher;C19 - twoCompaniesConflict;235
constraints.cypher;TOTAL;1703788

stats.cypher;Nb triplets;832
stats.cypher;Nb "o";357
stats.cypher;Nb "s";335
stats.cypher;nb "p";330
stats.cypher;Nb "p" links distribution;522
stats.cypher;Nb conflicts distribution;83783
stats.cypher;Nb temporal conflicts;69666
stats.cypher;Distribution of linked "o";545
results.cypher;mapping_Neo4j_wikidata;1808
results.cypher;noConflicts;26
results.cypher;conflicts;45121
