STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;96011
delete.cypher;TOTAL;96011

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;11

graphSetting.cypher;dataset loading;40907
graphSetting.cypher;TOTAL;40907

constraints.cypher;C0 - Strict Temporal Consistency;273905
constraints.cypher;C1 - birthDateConflict;325
constraints.cypher;C2 - deathDateConflict;219
constraints.cypher;C3 - birthDeathConflict;481
constraints.cypher;C4 - birthPlayerConflict;1734
constraints.cypher;C5 - deathPlayerConflict;276
constraints.cypher;C6 - playerAgeConflict;3299
constraints.cypher;C7 - playerTooOldConflict;3676
constraints.cypher;C8 - twoTeamsConflict;456257
constraints.cypher;C14 - marriageConflict;1122
constraints.cypher;C16 - birthMarriageConflict;164
constraints.cypher;C17 - deathMarriageConflict;118
constraints.cypher;C18 - playerCoachConflict;194
constraints.cypher;C19 - twoCompaniesConflict;183
constraints.cypher;TOTAL;741953

stats.cypher;Nb triplets;563
stats.cypher;Nb "o";208
stats.cypher;Nb "s";206
stats.cypher;nb "p";206
stats.cypher;Nb "p" links distribution;313
stats.cypher;Nb conflicts distribution;21011
stats.cypher;Nb temporal conflicts;16664
stats.cypher;Distribution of linked "o";315
results.cypher;mapping_Neo4j_wikidata;1128
results.cypher;noConflicts;7
results.cypher;conflicts;21518
