STEP;QUERY;TIME (ms)
delete.cypher;delete nodes;27128
delete.cypher;TOTAL;27128

schema.cypher;indices;2
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;indices;1
schema.cypher;TOTAL;10

graphSetting.cypher;dataset loading;8903
graphSetting.cypher;TOTAL;8903

constraints.cypher;Partial Temporal Consistency;765412
constraints.cypher;Partial Temporal Inconsistency;4010
constraints.cypher;Total Temporal Inconsistency;1448
constraints.cypher;C1 - birthDateConflict;263
constraints.cypher;C1-1 - birthDateConflictPolarity;134
constraints.cypher;C2 - deathDateConflict;147
constraints.cypher;C2-1 - deathDateConflictPolarity;73
constraints.cypher;C3 - birthDeathConflict;182
constraints.cypher;C4 - birthPlayerConflict;24
constraints.cypher;C4 - birthPlayerConflict;458
constraints.cypher;C5 - deathPlayerConflict;158
constraints.cypher;C6 - playerAgeConflict;627
constraints.cypher;C7 - playerTooOldConflict;694
constraints.cypher;C8 - twoTeamsConflict;60750
constraints.cypher;C14 - marriageConflict;221
constraints.cypher;C16 - birthMarriageConflict;65
constraints.cypher;C17 - deathMarriageConflict;39
constraints.cypher;C18 - playerCoachConflict;124
constraints.cypher;C19 - twoCompaniesConflict;16
constraints.cypher;C6 - playerAgeConflict;452
constraints.cypher;TOTAL;835297

stats.cypher;Nb triplets;277
stats.cypher;Nb "o";110
stats.cypher;Nb "s";107
stats.cypher;nb "p";105
stats.cypher;Nb "p" links distribution;165
stats.cypher;Nb conflicts distribution;2284
stats.cypher;Nb temporal conflicts;1658
stats.cypher;Distribution of linked "o";157
results.cypher;mapping_Neo4j_wikidata;597
results.cypher;inferredNodes;85
results.cypher;tCon_noConflicts;1
results.cypher;tCon_conflicts;2270
results.cypher;pCon_noConflicts;5467
results.cypher;pCon_conflicts;5021
results.cypher;pInc_noConflicts;5630
results.cypher;pInc_conflicts;5161
results.cypher;tInc_noConflicts;5683
results.cypher;tInc_conflicts;5247
